"","Consensus_vector_0.15","1st_network","Region","Age_group","MODULAR","freq"
"715","2","SMN","Postcentral_L_6","Old","Satellite",0.249158249158249
"716","2","SMN","Postcentral_L_6","Old","Peripheral",0.181818181818182
"717","2","SMN","Postcentral_L_6","Young","Connector",0.262672811059908
"718","2","SMN","Postcentral_L_6","Young","Provincial",0.290322580645161
"719","2","SMN","Postcentral_L_6","Young","Satellite",0.188940092165899
"720","2","SMN","Postcentral_L_6","Young","Peripheral",0.258064516129032
"721","2","SMN","Postcentral_R_5","Middle","Connector",0.280701754385965
"722","2","SMN","Postcentral_R_5","Middle","Provincial",0.333333333333333
"723","2","SMN","Postcentral_R_5","Middle","Satellite",0.210526315789474
"724","2","SMN","Postcentral_R_5","Middle","Peripheral",0.175438596491228
"725","2","SMN","Postcentral_R_5","Old","Connector",0.31986531986532
"726","2","SMN","Postcentral_R_5","Old","Provincial",0.239057239057239
"727","2","SMN","Postcentral_R_5","Old","Satellite",0.255892255892256
"728","2","SMN","Postcentral_R_5","Old","Peripheral",0.185185185185185
"729","2","SMN","Postcentral_R_5","Young","Connector",0.271889400921659
"730","2","SMN","Postcentral_R_5","Young","Provincial",0.32258064516129
"731","2","SMN","Postcentral_R_5","Young","Satellite",0.193548387096774
"732","2","SMN","Postcentral_R_5","Young","Peripheral",0.211981566820276
"733","2","SMN","Postcentral_R_6","Middle","Connector",0.210526315789474
"734","2","SMN","Postcentral_R_6","Middle","Provincial",0.087719298245614
"735","2","SMN","Postcentral_R_6","Middle","Satellite",0.324561403508772
"736","2","SMN","Postcentral_R_6","Middle","Peripheral",0.37719298245614
"737","2","SMN","Postcentral_R_6","Old","Connector",0.168350168350168
"738","2","SMN","Postcentral_R_6","Old","Provincial",0.107744107744108
"739","2","SMN","Postcentral_R_6","Old","Satellite",0.31986531986532
"740","2","SMN","Postcentral_R_6","Old","Peripheral",0.404040404040404
"741","2","SMN","Postcentral_R_6","Young","Connector",0.19815668202765
"742","2","SMN","Postcentral_R_6","Young","Provincial",0.15668202764977
"743","2","SMN","Postcentral_R_6","Young","Satellite",0.331797235023041
"744","2","SMN","Postcentral_R_6","Young","Peripheral",0.313364055299539
"745","2","SMN","Precentral_L_1","Middle","Connector",0.157894736842105
"746","2","SMN","Precentral_L_1","Middle","Provincial",0.0964912280701754
"747","2","SMN","Precentral_L_1","Middle","Satellite",0.210526315789474
"748","2","SMN","Precentral_L_1","Middle","Peripheral",0.535087719298246
"749","2","SMN","Precentral_L_1","Old","Connector",0.107744107744108
"750","2","SMN","Precentral_L_1","Old","Provincial",0.111111111111111
"751","2","SMN","Precentral_L_1","Old","Satellite",0.296296296296296
"752","2","SMN","Precentral_L_1","Old","Peripheral",0.484848484848485
"753","2","SMN","Precentral_L_1","Young","Connector",0.110599078341014
"754","2","SMN","Precentral_L_1","Young","Provincial",0.133640552995392
"755","2","SMN","Precentral_L_1","Young","Satellite",0.19815668202765
"756","2","SMN","Precentral_L_1","Young","Peripheral",0.557603686635945
"757","2","SMN","Precentral_L_2","Middle","Connector",0.37719298245614
"758","2","SMN","Precentral_L_2","Middle","Provincial",0.447368421052632
"759","2","SMN","Precentral_L_2","Middle","Satellite",0.0614035087719298
"760","2","SMN","Precentral_L_2","Middle","Peripheral",0.114035087719298
"761","2","SMN","Precentral_L_2","Old","Connector",0.424242424242424
"762","2","SMN","Precentral_L_2","Old","Provincial",0.367003367003367
"763","2","SMN","Precentral_L_2","Old","Satellite",0.0774410774410774
"764","2","SMN","Precentral_L_2","Old","Peripheral",0.131313131313131
"765","2","SMN","Precentral_L_2","Young","Connector",0.354838709677419
"766","2","SMN","Precentral_L_2","Young","Provincial",0.442396313364055
"767","2","SMN","Precentral_L_2","Young","Satellite",0.0645161290322581
"768","2","SMN","Precentral_L_2","Young","Peripheral",0.138248847926267
"769","2","SMN","Precentral_L_3","Middle","Connector",0.105263157894737
"770","2","SMN","Precentral_L_3","Middle","Provincial",0.166666666666667
"771","2","SMN","Precentral_L_3","Middle","Satellite",0.201754385964912
"772","2","SMN","Precentral_L_3","Middle","Peripheral",0.526315789473684
"773","2","SMN","Precentral_L_3","Old","Connector",0.185185185185185
"774","2","SMN","Precentral_L_3","Old","Provincial",0.218855218855219
"775","2","SMN","Precentral_L_3","Old","Satellite",0.171717171717172
"776","2","SMN","Precentral_L_3","Old","Peripheral",0.424242424242424
"777","2","SMN","Precentral_L_3","Young","Connector",0.110599078341014
"778","2","SMN","Precentral_L_3","Young","Provincial",0.253456221198157
"779","2","SMN","Precentral_L_3","Young","Satellite",0.165898617511521
"780","2","SMN","Precentral_L_3","Young","Peripheral",0.470046082949309
"781","4","Language","Precentral_L_4","Middle","Connector",0.263157894736842
"782","4","Language","Precentral_L_4","Middle","Provincial",0.0614035087719298
"783","4","Language","Precentral_L_4","Middle","Satellite",0.587719298245614
"784","4","Language","Precentral_L_4","Middle","Peripheral",0.087719298245614
"785","4","Language","Precentral_L_4","Old","Connector",0.363636363636364
"786","4","Language","Precentral_L_4","Old","Provincial",0.101010101010101
"787","4","Language","Precentral_L_4","Old","Satellite",0.404040404040404
"788","4","Language","Precentral_L_4","Old","Peripheral",0.131313131313131
"789","4","Language","Precentral_L_4","Young","Connector",0.271889400921659
"790","4","Language","Precentral_L_4","Young","Provincial",0.115207373271889
"791","4","Language","Precentral_L_4","Young","Satellite",0.52073732718894
"792","4","Language","Precentral_L_4","Young","Peripheral",0.0921658986175115
"793","4","FPN","Precentral_L_5","Middle","Connector",0.385964912280702
"794","4","FPN","Precentral_L_5","Middle","Provincial",0.403508771929825
"795","4","FPN","Precentral_L_5","Middle","Satellite",0.140350877192982
"796","4","FPN","Precentral_L_5","Middle","Peripheral",0.0701754385964912
"797","4","FPN","Precentral_L_5","Old","Connector",0.437710437710438
"798","4","FPN","Precentral_L_5","Old","Provincial",0.373737373737374
"799","4","FPN","Precentral_L_5","Old","Satellite",0.141414141414141
"800","4","FPN","Precentral_L_5","Old","Peripheral",0.0471380471380471
"801","4","FPN","Precentral_L_5","Young","Connector",0.304147465437788
"802","4","FPN","Precentral_L_5","Young","Provincial",0.502304147465438
"803","4","FPN","Precentral_L_5","Young","Satellite",0.142857142857143
"804","4","FPN","Precentral_L_5","Young","Peripheral",0.0506912442396313
"805","4","FPN","Precentral_L_6","Middle","Connector",0.324561403508772
"806","4","FPN","Precentral_L_6","Middle","Provincial",0.114035087719298
"807","4","FPN","Precentral_L_6","Middle","Satellite",0.456140350877193
"808","4","FPN","Precentral_L_6","Middle","Peripheral",0.105263157894737
"809","4","FPN","Precentral_L_6","Old","Connector",0.383838383838384
"810","4","FPN","Precentral_L_6","Old","Provincial",0.124579124579125
"811","4","FPN","Precentral_L_6","Old","Satellite",0.387205387205387
"812","4","FPN","Precentral_L_6","Old","Peripheral",0.104377104377104
"813","4","FPN","Precentral_L_6","Young","Connector",0.267281105990783
"814","4","FPN","Precentral_L_6","Young","Provincial",0.110599078341014
"815","4","FPN","Precentral_L_6","Young","Satellite",0.497695852534562
"816","4","FPN","Precentral_L_6","Young","Peripheral",0.124423963133641
"817","2","SMN","Precentral_R_1","Middle","Connector",0.245614035087719
"818","2","SMN","Precentral_R_1","Middle","Provincial",0.394736842105263
"819","2","SMN","Precentral_R_1","Middle","Satellite",0.12280701754386
"820","2","SMN","Precentral_R_1","Middle","Peripheral",0.236842105263158
"821","2","SMN","Precentral_R_1","Old","Connector",0.28956228956229
"822","2","SMN","Precentral_R_1","Old","Provincial",0.333333333333333
"823","2","SMN","Precentral_R_1","Old","Satellite",0.141414141414141
"824","2","SMN","Precentral_R_1","Old","Peripheral",0.235690235690236
"825","2","SMN","Precentral_R_1","Young","Connector",0.235023041474654
"826","2","SMN","Precentral_R_1","Young","Provincial",0.341013824884793
"827","2","SMN","Precentral_R_1","Young","Satellite",0.147465437788018
"828","2","SMN","Precentral_R_1","Young","Peripheral",0.276497695852535
"829","2","SMN","Precentral_R_2","Middle","Connector",0.359649122807018
"830","2","SMN","Precentral_R_2","Middle","Provincial",0.271929824561404
"831","2","SMN","Precentral_R_2","Middle","Satellite",0.166666666666667
"832","2","SMN","Precentral_R_2","Middle","Peripheral",0.201754385964912
"833","2","SMN","Precentral_R_2","Old","Connector",0.444444444444444
"834","2","SMN","Precentral_R_2","Old","Provincial",0.232323232323232
"835","2","SMN","Precentral_R_2","Old","Satellite",0.218855218855219
"836","2","SMN","Precentral_R_2","Old","Peripheral",0.104377104377104
"837","2","SMN","Precentral_R_2","Young","Connector",0.400921658986175
"838","2","SMN","Precentral_R_2","Young","Provincial",0.299539170506912
"839","2","SMN","Precentral_R_2","Young","Satellite",0.142857142857143
"840","2","SMN","Precentral_R_2","Young","Peripheral",0.15668202764977
"841","2","SMN","Precentral_R_3","Middle","Connector",0.315789473684211
"842","2","SMN","Precentral_R_3","Middle","Provincial",0.385964912280702
"843","2","SMN","Precentral_R_3","Middle","Satellite",0.114035087719298
"844","2","SMN","Precentral_R_3","Middle","Peripheral",0.184210526315789
"845","2","SMN","Precentral_R_3","Old","Connector",0.353535353535354
"846","2","SMN","Precentral_R_3","Old","Provincial",0.377104377104377
"847","2","SMN","Precentral_R_3","Old","Satellite",0.131313131313131
"848","2","SMN","Precentral_R_3","Old","Peripheral",0.138047138047138
"849","2","SMN","Precentral_R_3","Young","Connector",0.327188940092166
"850","2","SMN","Precentral_R_3","Young","Provincial",0.405529953917051
"851","2","SMN","Precentral_R_3","Young","Satellite",0.119815668202765
"852","2","SMN","Precentral_R_3","Young","Peripheral",0.147465437788018
"853","4","CON","Precentral_R_5","Middle","Connector",0.289473684210526
"854","4","CON","Precentral_R_5","Middle","Provincial",0.192982456140351
"855","4","CON","Precentral_R_5","Middle","Satellite",0.307017543859649
"856","4","CON","Precentral_R_5","Middle","Peripheral",0.210526315789474
"857","4","CON","Precentral_R_5","Old","Connector",0.30976430976431
"858","4","CON","Precentral_R_5","Old","Provincial",0.205387205387205
"859","4","CON","Precentral_R_5","Old","Satellite",0.346801346801347
"860","4","CON","Precentral_R_5","Old","Peripheral",0.138047138047138
"861","4","CON","Precentral_R_5","Young","Connector",0.235023041474654
"862","4","CON","Precentral_R_5","Young","Provincial",0.28110599078341
"863","4","CON","Precentral_R_5","Young","Satellite",0.285714285714286
"864","4","CON","Precentral_R_5","Young","Peripheral",0.19815668202765
"865","2","CON","Precuneus_L_1","Middle","Connector",0.166666666666667
"866","2","CON","Precuneus_L_1","Middle","Provincial",0.0175438596491228
"867","2","CON","Precuneus_L_1","Middle","Satellite",0.684210526315789
"868","2","CON","Precuneus_L_1","Middle","Peripheral",0.131578947368421
"869","2","CON","Precuneus_L_1","Old","Connector",0.232323232323232
"870","2","CON","Precuneus_L_1","Old","Provincial",0.0976430976430976
"871","2","CON","Precuneus_L_1","Old","Satellite",0.538720538720539
"872","2","CON","Precuneus_L_1","Old","Peripheral",0.131313131313131
"873","2","CON","Precuneus_L_1","Young","Connector",0.110599078341014
"874","2","CON","Precuneus_L_1","Young","Provincial",0.0737327188940092
"875","2","CON","Precuneus_L_1","Young","Satellite",0.67741935483871
"876","2","CON","Precuneus_L_1","Young","Peripheral",0.138248847926267
"877","1","Visual_1","Precuneus_L_2","Middle","Connector",0.0701754385964912
"878","1","Visual_1","Precuneus_L_2","Middle","Provincial",0.0263157894736842
"879","1","Visual_1","Precuneus_L_2","Middle","Satellite",0.605263157894737
"880","1","Visual_1","Precuneus_L_2","Middle","Peripheral",0.298245614035088
"881","1","Visual_1","Precuneus_L_2","Old","Connector",0.107744107744108
"882","1","Visual_1","Precuneus_L_2","Old","Provincial",0.0505050505050505
"883","1","Visual_1","Precuneus_L_2","Old","Satellite",0.535353535353535
"884","1","Visual_1","Precuneus_L_2","Old","Peripheral",0.306397306397306
"885","1","Visual_1","Precuneus_L_2","Young","Connector",0.0691244239631336
"886","1","Visual_1","Precuneus_L_2","Young","Provincial",0.0414746543778802
"887","1","Visual_1","Precuneus_L_2","Young","Satellite",0.599078341013825
"888","1","Visual_1","Precuneus_L_2","Young","Peripheral",0.290322580645161
"889","1","DMN","Precuneus_L_3","Middle","Connector",0.12280701754386
"890","1","DMN","Precuneus_L_3","Middle","Provincial",0.789473684210526
"891","1","DMN","Precuneus_L_3","Middle","Satellite",0.0087719298245614
"892","1","DMN","Precuneus_L_3","Middle","Peripheral",0.0789473684210526
"893","1","DMN","Precuneus_L_3","Old","Connector",0.181818181818182
"894","1","DMN","Precuneus_L_3","Old","Provincial",0.771043771043771
"895","1","DMN","Precuneus_L_3","Old","Satellite",0.0101010101010101
"896","1","DMN","Precuneus_L_3","Old","Peripheral",0.037037037037037
"897","1","DMN","Precuneus_L_3","Young","Connector",0.138248847926267
"898","1","DMN","Precuneus_L_3","Young","Provincial",0.788018433179724
"899","1","DMN","Precuneus_L_3","Young","Satellite",0.0276497695852535
"900","1","DMN","Precuneus_L_3","Young","Peripheral",0.0460829493087558
"901","1","DMN","Precuneus_L_4","Middle","Connector",0.114035087719298
"902","1","DMN","Precuneus_L_4","Middle","Provincial",0.473684210526316
"903","1","DMN","Precuneus_L_4","Middle","Satellite",0.087719298245614
"904","1","DMN","Precuneus_L_4","Middle","Peripheral",0.324561403508772
"905","1","DMN","Precuneus_L_4","Old","Connector",0.185185185185185
"906","1","DMN","Precuneus_L_4","Old","Provincial",0.451178451178451
"907","1","DMN","Precuneus_L_4","Old","Satellite",0.144781144781145
"908","1","DMN","Precuneus_L_4","Old","Peripheral",0.218855218855219
"909","1","DMN","Precuneus_L_4","Young","Connector",0.115207373271889
"910","1","DMN","Precuneus_L_4","Young","Provincial",0.391705069124424
"911","1","DMN","Precuneus_L_4","Young","Satellite",0.202764976958525
"912","1","DMN","Precuneus_L_4","Young","Peripheral",0.290322580645161
"913","1","FPN","Precuneus_L_5","Middle","Connector",0.131578947368421
"914","1","FPN","Precuneus_L_5","Middle","Provincial",0.526315789473684
"915","1","FPN","Precuneus_L_5","Middle","Satellite",0.175438596491228
"916","1","FPN","Precuneus_L_5","Middle","Peripheral",0.166666666666667
"917","1","FPN","Precuneus_L_5","Old","Connector",0.212121212121212
"918","1","FPN","Precuneus_L_5","Old","Provincial",0.427609427609428
"919","1","FPN","Precuneus_L_5","Old","Satellite",0.141414141414141
"920","1","FPN","Precuneus_L_5","Old","Peripheral",0.218855218855219
"921","1","FPN","Precuneus_L_5","Young","Connector",0.19815668202765
"922","1","FPN","Precuneus_L_5","Young","Provincial",0.345622119815668
"923","1","FPN","Precuneus_L_5","Young","Satellite",0.161290322580645
"924","1","FPN","Precuneus_L_5","Young","Peripheral",0.294930875576037
"925","4","FPN","Precuneus_L_6","Middle","Connector",0.114035087719298
"926","4","FPN","Precuneus_L_6","Middle","Provincial",0.0964912280701754
"927","4","FPN","Precuneus_L_6","Middle","Satellite",0.464912280701754
"928","4","FPN","Precuneus_L_6","Middle","Peripheral",0.324561403508772
"929","4","FPN","Precuneus_L_6","Old","Connector",0.255892255892256
"930","4","FPN","Precuneus_L_6","Old","Provincial",0.101010101010101
"931","4","FPN","Precuneus_L_6","Old","Satellite",0.397306397306397
"932","4","FPN","Precuneus_L_6","Old","Peripheral",0.245791245791246
"933","4","FPN","Precuneus_L_6","Young","Connector",0.152073732718894
"934","4","FPN","Precuneus_L_6","Young","Provincial",0.0737327188940092
"935","4","FPN","Precuneus_L_6","Young","Satellite",0.539170506912442
"936","4","FPN","Precuneus_L_6","Young","Peripheral",0.235023041474654
"937","2","SMN","Precuneus_L_7","Middle","Connector",0.105263157894737
"938","2","SMN","Precuneus_L_7","Middle","Provincial",0.0701754385964912
"939","2","SMN","Precuneus_L_7","Middle","Satellite",0.491228070175439
"940","2","SMN","Precuneus_L_7","Middle","Peripheral",0.333333333333333
"941","2","SMN","Precuneus_L_7","Old","Connector",0.158249158249158
"942","2","SMN","Precuneus_L_7","Old","Provincial",0.104377104377104
"943","2","SMN","Precuneus_L_7","Old","Satellite",0.424242424242424
"944","2","SMN","Precuneus_L_7","Old","Peripheral",0.313131313131313
"945","2","SMN","Precuneus_L_7","Young","Connector",0.0737327188940092
"946","2","SMN","Precuneus_L_7","Young","Provincial",0.0460829493087558
"947","2","SMN","Precuneus_L_7","Young","Satellite",0.474654377880184
"948","2","SMN","Precuneus_L_7","Young","Peripheral",0.405529953917051
"949","3","CON","Putamen_L_1","Middle","Connector",0.254385964912281
"950","3","CON","Putamen_L_1","Middle","Provincial",0.105263157894737
"951","3","CON","Putamen_L_1","Middle","Satellite",0.324561403508772
"952","3","CON","Putamen_L_1","Middle","Peripheral",0.315789473684211
"953","3","CON","Putamen_L_1","Old","Connector",0.30976430976431
"954","3","CON","Putamen_L_1","Old","Provincial",0.154882154882155
"955","3","CON","Putamen_L_1","Old","Satellite",0.259259259259259
"956","3","CON","Putamen_L_1","Old","Peripheral",0.276094276094276
"957","3","CON","Putamen_L_1","Young","Connector",0.152073732718894
"958","3","CON","Putamen_L_1","Young","Provincial",0.202764976958525
"959","3","CON","Putamen_L_1","Young","Satellite",0.253456221198157
"960","3","CON","Putamen_L_1","Young","Peripheral",0.391705069124424
"961","3","CON","Putamen_L_2","Middle","Connector",0.245614035087719
"962","3","CON","Putamen_L_2","Middle","Provincial",0.0789473684210526
"963","3","CON","Putamen_L_2","Middle","Satellite",0.385964912280702
"964","3","CON","Putamen_L_2","Middle","Peripheral",0.289473684210526
"965","3","CON","Putamen_L_2","Old","Connector",0.239057239057239
"966","3","CON","Putamen_L_2","Old","Provincial",0.138047138047138
"967","3","CON","Putamen_L_2","Old","Satellite",0.34006734006734
"968","3","CON","Putamen_L_2","Old","Peripheral",0.282828282828283
"969","3","CON","Putamen_L_2","Young","Connector",0.184331797235023
"970","3","CON","Putamen_L_2","Young","Provincial",0.124423963133641
"971","3","CON","Putamen_L_2","Young","Satellite",0.36405529953917
"972","3","CON","Putamen_L_2","Young","Peripheral",0.327188940092166
"973","3","CON","Putamen_R_1","Middle","Connector",0.271929824561404
"974","3","CON","Putamen_R_1","Middle","Provincial",0.12280701754386
"975","3","CON","Putamen_R_1","Middle","Satellite",0.236842105263158
"976","3","CON","Putamen_R_1","Middle","Peripheral",0.368421052631579
"977","3","CON","Putamen_R_1","Old","Connector",0.2996632996633
"978","3","CON","Putamen_R_1","Old","Provincial",0.171717171717172
"979","3","CON","Putamen_R_1","Old","Satellite",0.232323232323232
"980","3","CON","Putamen_R_1","Old","Peripheral",0.296296296296296
"981","3","CON","Putamen_R_1","Young","Connector",0.225806451612903
"982","3","CON","Putamen_R_1","Young","Provincial",0.161290322580645
"983","3","CON","Putamen_R_1","Young","Satellite",0.285714285714286
"984","3","CON","Putamen_R_1","Young","Peripheral",0.327188940092166
"985","3","CON","Putamen_R_2","Middle","Connector",0.263157894736842
"986","3","CON","Putamen_R_2","Middle","Provincial",0.114035087719298
"987","3","CON","Putamen_R_2","Middle","Satellite",0.280701754385965
"988","3","CON","Putamen_R_2","Middle","Peripheral",0.342105263157895
"989","3","CON","Putamen_R_2","Old","Connector",0.245791245791246
"990","3","CON","Putamen_R_2","Old","Provincial",0.175084175084175
"991","3","CON","Putamen_R_2","Old","Satellite",0.276094276094276
"992","3","CON","Putamen_R_2","Old","Peripheral",0.303030303030303
"993","3","CON","Putamen_R_2","Young","Connector",0.19815668202765
"994","3","CON","Putamen_R_2","Young","Provincial",0.147465437788018
"995","3","CON","Putamen_R_2","Young","Satellite",0.179723502304147
"996","3","CON","Putamen_R_2","Young","Peripheral",0.474654377880184
"997","2","CON","Rolandic_Oper_L_1","Middle","Connector",0.333333333333333
"998","2","CON","Rolandic_Oper_L_1","Middle","Provincial",0.043859649122807
"999","2","CON","Rolandic_Oper_L_1","Middle","Satellite",0.464912280701754
"1000","2","CON","Rolandic_Oper_L_1","Middle","Peripheral",0.157894736842105
"1001","2","CON","Rolandic_Oper_L_1","Old","Connector",0.316498316498317
"1002","2","CON","Rolandic_Oper_L_1","Old","Provincial",0.0673400673400673
"1003","2","CON","Rolandic_Oper_L_1","Old","Satellite",0.444444444444444
"1004","2","CON","Rolandic_Oper_L_1","Old","Peripheral",0.171717171717172
"1005","2","CON","Rolandic_Oper_L_1","Young","Connector",0.253456221198157
"1006","2","CON","Rolandic_Oper_L_1","Young","Provincial",0.101382488479263
"1007","2","CON","Rolandic_Oper_L_1","Young","Satellite",0.47926267281106
"1008","2","CON","Rolandic_Oper_L_1","Young","Peripheral",0.165898617511521
"1009","2","Auditory","Rolandic_Oper_L_2","Middle","Connector",0.429824561403509
"1010","2","Auditory","Rolandic_Oper_L_2","Middle","Provincial",0.0350877192982456
"1011","2","Auditory","Rolandic_Oper_L_2","Middle","Satellite",0.456140350877193
"1012","2","Auditory","Rolandic_Oper_L_2","Middle","Peripheral",0.0789473684210526
"1013","2","Auditory","Rolandic_Oper_L_2","Old","Connector",0.28956228956229
"1014","2","Auditory","Rolandic_Oper_L_2","Old","Provincial",0.0202020202020202
"1015","2","Auditory","Rolandic_Oper_L_2","Old","Satellite",0.528619528619529
"1016","2","Auditory","Rolandic_Oper_L_2","Old","Peripheral",0.161616161616162
"1017","2","Auditory","Rolandic_Oper_L_2","Young","Connector",0.419354838709677
"1018","2","Auditory","Rolandic_Oper_L_2","Young","Provincial",0.0875576036866359
"1019","2","Auditory","Rolandic_Oper_L_2","Young","Satellite",0.410138248847926
"1020","2","Auditory","Rolandic_Oper_L_2","Young","Peripheral",0.0829493087557604
"1021","2","SMN","Rolandic_Oper_L_3","Middle","Connector",0.447368421052632
"1022","2","SMN","Rolandic_Oper_L_3","Middle","Provincial",0.131578947368421
"1023","2","SMN","Rolandic_Oper_L_3","Middle","Satellite",0.280701754385965
"1024","2","SMN","Rolandic_Oper_L_3","Middle","Peripheral",0.140350877192982
"1025","2","SMN","Rolandic_Oper_L_3","Old","Connector",0.424242424242424
"1026","2","SMN","Rolandic_Oper_L_3","Old","Provincial",0.101010101010101
"1027","2","SMN","Rolandic_Oper_L_3","Old","Satellite",0.343434343434343
"1028","2","SMN","Rolandic_Oper_L_3","Old","Peripheral",0.131313131313131
"1029","2","SMN","Rolandic_Oper_L_3","Young","Connector",0.428571428571429
"1030","2","SMN","Rolandic_Oper_L_3","Young","Provincial",0.142857142857143
"1031","2","SMN","Rolandic_Oper_L_3","Young","Satellite",0.354838709677419
"1032","2","SMN","Rolandic_Oper_L_3","Young","Peripheral",0.0737327188940092
"1033","3","CON","Rolandic_Oper_R_1","Middle","Connector",0.87719298245614
"1034","3","CON","Rolandic_Oper_R_1","Middle","Provincial",0.087719298245614
"1035","3","CON","Rolandic_Oper_R_1","Middle","Satellite",0.0175438596491228
"1036","3","CON","Rolandic_Oper_R_1","Middle","Peripheral",0.0175438596491228
"1037","3","CON","Rolandic_Oper_R_1","Old","Connector",0.62962962962963
"1038","3","CON","Rolandic_Oper_R_1","Old","Provincial",0.141414141414141
"1039","3","CON","Rolandic_Oper_R_1","Old","Satellite",0.151515151515152
"1040","3","CON","Rolandic_Oper_R_1","Old","Peripheral",0.0774410774410774
"1041","3","CON","Rolandic_Oper_R_1","Young","Connector",0.847926267281106
"1042","3","CON","Rolandic_Oper_R_1","Young","Provincial",0.0967741935483871
"1043","3","CON","Rolandic_Oper_R_1","Young","Satellite",0.0414746543778802
"1044","3","CON","Rolandic_Oper_R_1","Young","Peripheral",0.0138248847926267
"1045","2","SMN","Rolandic_Oper_R_2","Middle","Connector",0.350877192982456
"1046","2","SMN","Rolandic_Oper_R_2","Middle","Provincial",0.280701754385965
"1047","2","SMN","Rolandic_Oper_R_2","Middle","Satellite",0.245614035087719
"1048","2","SMN","Rolandic_Oper_R_2","Middle","Peripheral",0.12280701754386
"1049","2","SMN","Rolandic_Oper_R_2","Old","Connector",0.276094276094276
"1050","2","SMN","Rolandic_Oper_R_2","Old","Provincial",0.154882154882155
"1051","2","SMN","Rolandic_Oper_R_2","Old","Satellite",0.32996632996633
"1052","2","SMN","Rolandic_Oper_R_2","Old","Peripheral",0.239057239057239
"1053","2","SMN","Rolandic_Oper_R_2","Young","Connector",0.428571428571429
"1054","2","SMN","Rolandic_Oper_R_2","Young","Provincial",0.244239631336406
"1055","2","SMN","Rolandic_Oper_R_2","Young","Satellite",0.216589861751152
"1056","2","SMN","Rolandic_Oper_R_2","Young","Peripheral",0.110599078341014
"1057","2","CON","Rolandic_Oper_R_3","Middle","Connector",0.456140350877193
"1058","2","CON","Rolandic_Oper_R_3","Middle","Provincial",0.192982456140351
"1059","2","CON","Rolandic_Oper_R_3","Middle","Satellite",0.289473684210526
"1060","2","CON","Rolandic_Oper_R_3","Middle","Peripheral",0.0614035087719298
"1061","2","CON","Rolandic_Oper_R_3","Old","Connector",0.397306397306397
"1062","2","CON","Rolandic_Oper_R_3","Old","Provincial",0.161616161616162
"1063","2","CON","Rolandic_Oper_R_3","Old","Satellite",0.353535353535354
"1064","2","CON","Rolandic_Oper_R_3","Old","Peripheral",0.0875420875420875
"1065","2","CON","Rolandic_Oper_R_3","Young","Connector",0.43778801843318
"1066","2","CON","Rolandic_Oper_R_3","Young","Provincial",0.133640552995392
"1067","2","CON","Rolandic_Oper_R_3","Young","Satellite",0.276497695852535
"1068","2","CON","Rolandic_Oper_R_3","Young","Peripheral",0.152073732718894
"1069","2","SMN","Supp_Motor_Area_L_1","Middle","Connector",0.5
"1070","2","SMN","Supp_Motor_Area_L_1","Middle","Provincial",0.192982456140351
"1071","2","SMN","Supp_Motor_Area_L_1","Middle","Satellite",0.280701754385965
"1072","2","SMN","Supp_Motor_Area_L_1","Middle","Peripheral",0.0263157894736842
"1073","2","SMN","Supp_Motor_Area_L_1","Old","Connector",0.609427609427609
"1074","2","SMN","Supp_Motor_Area_L_1","Old","Provincial",0.117845117845118
"1075","2","SMN","Supp_Motor_Area_L_1","Old","Satellite",0.239057239057239
"1076","2","SMN","Supp_Motor_Area_L_1","Old","Peripheral",0.0336700336700337
"1077","2","SMN","Supp_Motor_Area_L_1","Young","Connector",0.548387096774194
"1078","2","SMN","Supp_Motor_Area_L_1","Young","Provincial",0.184331797235023
"1079","2","SMN","Supp_Motor_Area_L_1","Young","Satellite",0.23963133640553
"1080","2","SMN","Supp_Motor_Area_L_1","Young","Peripheral",0.0276497695852535
"1081","2","CON","Supp_Motor_Area_L_2","Middle","Connector",0.578947368421053
"1082","2","CON","Supp_Motor_Area_L_2","Middle","Provincial",0.0263157894736842
"1083","2","CON","Supp_Motor_Area_L_2","Middle","Satellite",0.359649122807018
"1084","2","CON","Supp_Motor_Area_L_2","Middle","Peripheral",0.0350877192982456
"1085","2","CON","Supp_Motor_Area_L_2","Old","Connector",0.595959595959596
"1086","2","CON","Supp_Motor_Area_L_2","Old","Provincial",0.0774410774410774
"1087","2","CON","Supp_Motor_Area_L_2","Old","Satellite",0.28956228956229
"1088","2","CON","Supp_Motor_Area_L_2","Old","Peripheral",0.037037037037037
"1089","2","CON","Supp_Motor_Area_L_2","Young","Connector",0.493087557603687
"1090","2","CON","Supp_Motor_Area_L_2","Young","Provincial",0.105990783410138
"1091","2","CON","Supp_Motor_Area_L_2","Young","Satellite",0.368663594470046
"1092","2","CON","Supp_Motor_Area_L_2","Young","Peripheral",0.032258064516129
"1093","1","Language","Supp_Motor_Area_L_3","Middle","Connector",0.254385964912281
"1094","1","Language","Supp_Motor_Area_L_3","Middle","Provincial",0.0789473684210526
"1095","1","Language","Supp_Motor_Area_L_3","Middle","Satellite",0.491228070175439
"1096","1","Language","Supp_Motor_Area_L_3","Middle","Peripheral",0.175438596491228
"1097","1","Language","Supp_Motor_Area_L_3","Old","Connector",0.249158249158249
"1098","1","Language","Supp_Motor_Area_L_3","Old","Provincial",0.107744107744108
"1099","1","Language","Supp_Motor_Area_L_3","Old","Satellite",0.525252525252525
"1100","1","Language","Supp_Motor_Area_L_3","Old","Peripheral",0.117845117845118
