	Angular_L_1           	Cerebelum_6_R       	Cerebelum_Crus1_R_1   	Cerebelum_Crus1_R_2   	Cerebelum_Crus2_R   	Cingulum_Ant_L_2	Cingulum_Ant_L_3      	Cingulum_Ant_L_4      	Cingulum_Ant_L_5      	Cingulum_Ant_R_2      	Cingulum_Mid_L_1      	Cingulum_Mid_L_2      	Cingulum_Mid_L_3      	Cingulum_Mid_R_3      	Cingulum_Post_L     	Frontal_Inf_Orb_R_2   	Frontal_Inf_Tri_L_1   	Frontal_Inf_Tri_L_2   	Frontal_Inf_Tri_L_3   	Frontal_Inf_Tri_R_2   	Frontal_Mid_L_1       	Frontal_Mid_L_2       	Frontal_Mid_L_3       	Frontal_Mid_L_4       	Frontal_Mid_L_5       	Frontal_Mid_Orb_L_1   	Frontal_Mid_Orb_L_2   	Frontal_Sup_L_1       	Frontal_Sup_L_2       	Frontal_Sup_L_4       	Frontal_Sup_L_6       	Frontal_Sup_Medial_L_4	Frontal_Sup_Medial_R_4	Frontal_Sup_R_1       	Frontal_Sup_R_2       	Frontal_Sup_R_3       	Frontal_Sup_R_4       	Fusiform_L_1          	Fusiform_L_2          	Fusiform_L_3          	Fusiform_R_3          	Insula_L_1            	Insula_L_2            	Insula_R_2            	Insula_R_6                  	Paracentral_Lobule_L_1	Paracentral_Lobule_L_2	Paracentral_Lobule_L_3	ParaHippocampal_L_1   	ParaHippocampal_L_2   	Parietal_Inf_L_1      	Parietal_Inf_L_2      	Parietal_Inf_L_3      	Parietal_Inf_L_4      	Parietal_Inf_L_5      	Parietal_Inf_R_1      	Postcentral_L_3       	Postcentral_L_4       	Postcentral_L_5       	Postcentral_L_6       	Postcentral_R_5       	Postcentral_R_6       	Precentral_L_1                  	Precentral_L_2        	Precentral_L_3        	Precentral_L_4        	Precentral_L_5	Precentral_L_6        	Precentral_R_1        	Precentral_R_2        	Precentral_R_3        	Precentral_R_5        	Precuneus_L_1         	Precuneus_L_2         	Precuneus_L_3         	Precuneus_L_4         	Precuneus_L_5         	Precuneus_L_6         	Precuneus_L_7         	Putamen_L_1           	Putamen_L_2           	Putamen_R_1           	Putamen_R_2           	Rolandic_Oper_L_1     	Rolandic_Oper_L_2     	Rolandic_Oper_L_3     	Rolandic_Oper_R_1     	Rolandic_Oper_R_2     	Rolandic_Oper_R_3     	Supp_Motor_Area_L_1   	Supp_Motor_Area_L_2   	Supp_Motor_Area_L_3   	Supp_Motor_Area_L_4   	Supp_Motor_Area_R_1   	Supp_Motor_Area_R_2   	Supp_Motor_Area_R_3   	Supp_Motor_Area_R_4   	Supp_Motor_Area_R_5   	SupraMarginal_L_1     	SupraMarginal_L_2     	SupraMarginal_L_3     	SupraMarginal_R_2     	Temporal_Inf_L_2      	Temporal_Inf_L_3      	Temporal_Inf_R_2      	Temporal_Inf_R_5      	Temporal_Mid_L_1      	Temporal_Mid_L_4      	Temporal_Mid_L_5	Temporal_Mid_L_6	Temporal_Mid_L_7	Temporal_Mid_L_8	Temporal_Mid_L_9	Temporal_Mid_R_1      	Temporal_Mid_R_4	Temporal_Mid_R_5	Temporal_Mid_R_6	Temporal_Pole_Mid_R_1	Temporal_Pole_Sup_L 	Temporal_Sup_L_1     	Temporal_Sup_L_2	Temporal_Sup_R_1      	Temporal_Sup_R_2	Temporal_Sup_R_4	Temporal_Sup_R_5	Thalamus_L_1          	Thalamus_L_2	Thalamus_R_1          	Thalamus_R_2	Thalamus_Ven_Ant_Nucleus_R                 	Vermis_6            
Subject_297	18	35	19	21	17	26	19	11	18	28	39	44	17	46	13	39	36	23	25	23	26	42	28	33	36	17	25	48	31	21	23	48	29	43	19	25	22	10	11	9	11	23	35	21	28	24	19	25	4	37	19	34	27	31	45	34	34	22	15	16	18	2	29	21	25	37	28	50	29	48	24	29	41	16	27	18	20	18	35	6	12	5	9	38	10	11	49	40	10	32	51	30	23	40	37	42	55	49	48	32	38	35	12	13	7	8	25	16	18	11	13	38	17	24	23	22	29	18	48	19	25	33	30	16	39	12	25	10	37	8	26
Subject_298	16	21	24	11	23	30	30	25	35	25	38	40	22	27	31	5	11	29	33	12	24	18	17	28	24	7	17	34	20	30	26	20	13	33	21	21	13	12	18	8	13	16	30	12	28	11	7	31	23	35	43	15	37	22	26	13	43	28	41	39	37	44	32	45	22	21	26	36	38	34	36	27	18	16	27	24	18	25	39	21	31	33	25	31	27	32	34	21	31	31	44	26	24	33	21	35	30	38	43	31	23	20	18	33	11	25	24	49	24	24	33	18	22	14	18	45	31	16	15	28	20	28	41	27	24	29	25	24	28	28	29
Subject_299	31	23	20	24	24	34	24	25	14	13	25	33	32	27	29	12	35	27	37	21	34	26	7	18	25	7	41	18	34	25	25	28	26	19	31	24	27	14	28	27	18	29	34	12	36	13	22	21	16	16	27	39	18	20	31	10	24	26	11	26	19	24	10	37	33	19	21	27	20	30	29	17	22	25	28	21	27	19	16	38	36	32	35	33	41	36	29	35	21	27	39	29	31	9	17	39	21	36	35	37	42	25	20	8	8	26	37	47	47	23	21	33	39	23	43	9	29	37	30	22	26	30	41	36	20	4	39	27	34	21	16
Subject_300	34	6	21	20	17	12	18	27	14	15	31	26	29	22	29	21	35	34	21	30	24	20	16	26	21	12	24	18	26	24	26	29	33	26	27	15	25	7	28	12	3	21	33	18	44	8	28	8	23	40	45	26	29	27	37	16	41	9	50	47	48	42	32	33	26	28	27	14	48	51	32	29	32	24	27	14	13	18	19	4	14	15	7	40	45	44	9	49	29	36	23	28	24	21	28	42	19	33	40	36	38	15	2	21	11	14	32	45	18	21	27	25	42	26	31	42	38	33	26	36	40	40	39	40	23	17	7	15	10	24	11
Subject_301	31	11	9	10	16	32	18	33	19	30	35	26	17	25	17	12	38	31	46	35	25	22	14	18	20	3	28	34	34	32	18	25	33	32	28	13	34	5	21	26	13	42	29	34	41	4	13	40	36	29	25	24	22	24	27	28	21	30	28	28	25	22	25	31	14	31	43	28	18	32	26	27	26	18	26	22	28	21	10	23	30	31	20	37	49	33	19	32	36	45	30	37	25	32	29	36	21	24	30	14	15	26	31	7	5	21	38	42	32	15	37	11	24	26	26	34	43	30	19	31	43	29	35	40	16	26	28	12	24	27	13
Subject_302	41	22	35	27	29	25	28	28	32	25	30	31	23	31	17	29	40	31	40	15	41	23	32	30	25	7	33	29	44	37	30	28	36	25	24	22	37	28	13	25	6	28	25	37	24	12	25	36	28	25	17	24	30	30	15	19	16	25	27	18	24	20	10	22	14	42	25	23	6	17	10	17	27	16	30	25	17	24	18	20	6	10	18	39	29	13	37	19	13	31	37	32	32	26	26	26	32	31	23	30	32	34	15	19	26	21	27	41	37	43	38	36	37	25	31	42	22	33	36	17	32	26	34	37	38	21	20	12	19	16	7
Subject_303	9	6	10	2	17	15	39	8	48	48	1	49	28	36	8	3	44	30	33	17	5	46	39	46	47	2	12	29	2	5	26	42	6	18	0	9	6	0	4	6	6	11	46	13	32	0	13	13	22	23	48	23	20	33	39	20	36	42	39	53	55	18	5	43	15	34	40	38	2	10	47	37	32	42	7	28	11	15	6	23	40	34	8	34	51	55	50	63	45	51	56	17	53	23	22	56	20	63	67	10	55	31	0	36	0	23	27	24	27	7	21	14	40	2	20	34	13	14	51	56	24	7	57	31	54	6	36	1	29	6	1
Subject_304	22	11	22	18	12	15	26	20	31	34	46	39	30	36	16	23	39	22	29	30	32	18	14	33	34	19	21	24	29	27	13	33	30	29	27	21	27	4	5	9	12	22	41	18	34	2	15	21	22	29	50	22	29	24	14	23	40	32	34	38	33	23	23	26	16	37	25	30	38	34	32	34	12	19	26	11	14	21	20	39	32	31	32	41	47	34	38	33	34	35	44	27	42	39	18	33	17	40	33	40	41	24	4	24	28	13	26	34	20	32	24	23	28	18	16	18	29	21	46	18	35	33	19	21	10	28	22	1	16	19	20
Subject_305	26	10	20	10	10	16	20	23	25	37	27	24	16	32	15	25	38	36	19	38	38	22	16	26	21	15	33	39	34	31	4	36	22	27	25	28	12	13	17	16	14	28	36	10	32	30	18	44	35	33	44	36	15	38	23	34	27	18	30	28	30	28	23	41	10	42	30	34	22	40	30	36	28	10	14	13	15	25	25	19	24	22	21	29	40	45	32	39	38	37	37	36	45	47	44	26	26	42	32	35	11	28	25	12	13	26	21	33	18	17	19	20	18	25	15	33	30	16	42	25	15	31	30	17	16	19	15	15	14	32	28
Subject_306	18	13	7	8	14	18	19	26	15	39	19	27	27	34	23	6	33	12	32	36	8	13	22	13	26	2	14	47	10	21	25	27	6	26	9	19	5	6	47	3	2	13	37	17	52	7	26	45	45	40	38	12	40	14	39	15	32	45	26	25	29	13	17	46	46	43	31	22	38	47	42	36	39	43	14	38	22	25	26	18	31	29	7	58	42	30	31	30	37	59	40	12	31	34	51	48	19	41	26	24	33	29	1	44	6	5	10	34	33	2	32	28	19	4	34	32	20	28	50	30	55	17	29	34	27	20	17	27	21	14	11
Subject_307	19	22	31	26	38	22	25	26	23	43	27	39	25	16	22	43	18	13	43	34	19	25	20	45	12	29	22	31	33	26	11	21	6	20	22	18	35	15	9	15	5	36	24	41	27	0	16	7	22	27	14	20	21	18	33	24	11	34	13	14	15	1	0	29	9	53	41	40	16	18	21	40	41	21	24	27	26	23	21	18	46	38	21	38	30	11	48	21	13	10	48	49	46	40	28	45	47	41	41	40	8	44	12	16	13	10	30	23	34	34	33	7	46	34	27	43	20	36	46	5	40	48	29	26	47	24	19	7	25	19	20
Subject_308	29	10	26	9	14	42	23	32	26	18	7	27	22	35	18	19	26	20	44	22	33	24	27	24	20	3	25	45	33	34	34	41	16	39	32	34	46	19	4	7	10	40	36	32	45	14	15	13	37	30	31	22	14	23	6	20	15	20	33	30	31	30	15	45	12	22	19	15	40	35	25	33	15	6	23	34	12	22	11	28	35	19	30	49	38	40	43	30	45	49	40	39	41	39	38	25	16	24	38	12	14	17	7	32	9	9	31	37	26	14	26	29	21	21	33	37	36	45	45	30	20	26	43	24	43	18	8	23	7	7	10
Subject_309	45	4	23	16	12	42	50	45	51	35	36	48	34	43	40	35	29	21	33	47	36	24	19	34	27	14	22	20	30	39	22	35	36	19	41	21	32	6	19	3	3	45	36	43	27	29	14	10	9	12	8	26	28	28	24	23	17	12	15	17	18	11	5	16	10	43	27	13	5	29	8	11	7	32	36	28	22	19	6	32	33	24	27	30	41	32	47	42	37	30	38	38	52	15	7	16	33	22	19	28	34	21	1	24	17	4	44	45	41	41	30	36	25	16	44	38	16	24	40	52	26	16	41	24	22	23	12	10	11	20	5
Subject_310	38	0	4	0	1	19	38	60	50	8	20	46	50	66	42	4	60	2	42	13	27	15	42	24	40	13	41	16	49	27	9	43	12	17	11	6	2	0	6	1	0	5	31	8	37	12	5	11	25	13	47	50	12	10	6	29	44	22	15	14	12	1	0	37	26	23	44	34	33	54	22	9	43	9	35	17	4	18	10	51	15	33	40	51	34	40	43	41	53	48	37	16	65	31	14	30	19	15	66	58	38	20	4	8	3	2	50	27	32	2	1	58	29	5	3	45	5	1	43	61	25	48	57	44	58	0	47	9	48	42	0
Subject_311	28	32	23	24	21	28	22	24	26	29	34	35	24	17	31	30	29	29	23	19	24	39	15	26	25	10	24	43	21	26	19	26	24	25	28	35	16	0	21	9	8	21	37	25	44	4	20	31	30	17	20	30	9	19	24	15	28	38	33	30	26	28	27	33	14	35	28	26	22	24	30	35	8	29	21	16	22	12	21	6	23	35	18	43	34	39	44	34	42	39	32	14	30	37	29	42	38	37	36	32	21	40	23	23	16	18	31	33	30	17	15	30	34	19	15	35	4	29	42	40	20	30	42	26	27	22	27	20	30	23	16
Subject_312	27	21	23	20	13	25	17	18	37	24	35	20	18	39	13	26	40	30	24	24	27	25	15	23	29	18	25	20	28	16	21	25	22	43	19	20	23	15	9	14	12	29	44	16	29	15	12	24	22	43	27	20	32	24	14	28	42	38	21	16	19	19	29	36	14	29	19	33	37	10	35	18	27	30	22	18	22	20	24	40	28	11	45	38	16	45	40	22	20	27	49	25	45	42	40	41	47	54	44	36	35	18	16	24	17	11	27	20	19	12	27	10	30	18	11	41	8	18	50	38	25	51	21	19	13	36	38	12	42	27	17
Subject_313	34	18	27	29	23	12	21	20	5	34	39	34	18	24	27	23	22	39	30	28	35	30	15	30	30	14	32	34	30	32	8	33	20	36	23	25	20	6	28	26	6	22	37	10	28	12	11	25	16	28	24	24	20	33	20	18	25	39	19	25	20	20	15	44	6	32	31	37	11	27	31	20	25	24	35	27	29	19	11	29	34	26	24	41	41	18	33	44	37	32	39	37	34	33	27	47	28	37	30	31	27	9	17	13	11	24	30	35	20	14	22	27	19	27	16	27	22	32	33	24	41	29	39	24	19	3	58	30	45	31	16
Subject_314	23	12	20	16	28	27	26	9	25	38	25	37	27	33	24	8	31	23	21	35	20	24	9	19	35	21	21	34	16	23	16	28	21	28	26	29	23	12	14	5	11	31	36	11	41	14	20	21	28	41	33	29	33	24	21	40	24	31	28	17	16	42	40	29	21	31	28	22	19	25	22	31	31	26	25	23	27	21	33	5	15	15	6	39	19	45	42	18	48	57	43	28	46	28	50	25	47	45	40	34	40	34	8	38	11	27	29	13	36	7	25	28	31	14	26	25	12	12	45	48	22	29	38	14	24	15	25	24	20	15	18
Subject_315	37	14	25	26	18	33	28	25	25	39	33	41	26	32	23	30	35	28	28	19	27	33	31	28	34	5	34	32	31	31	23	43	32	26	24	31	26	8	4	8	2	17	37	25	35	13	10	18	26	28	28	29	31	28	24	19	24	22	31	31	30	28	24	26	9	43	34	23	26	36	32	34	38	30	25	18	21	15	22	13	10	20	17	36	32	45	37	33	42	35	36	43	23	23	21	25	33	41	37	31	32	28	17	0	19	6	29	37	29	36	15	23	36	22	16	14	27	25	37	30	39	35	31	9	31	15	17	3	8	27	12
Subject_316	34	21	17	18	24	27	14	22	34	20	35	37	25	33	13	12	18	25	32	12	37	13	17	23	41	3	18	22	23	25	21	27	21	10	30	29	29	8	10	18	14	23	24	8	35	19	12	19	36	20	25	29	16	26	29	34	37	28	18	18	16	31	20	38	14	25	20	23	15	26	24	20	35	11	24	29	20	27	12	37	49	41	32	35	43	40	38	39	23	52	37	23	51	39	14	36	40	47	48	43	41	45	7	13	10	6	22	14	38	23	26	30	33	25	38	18	20	35	49	27	20	35	51	29	20	8	31	17	34	23	13
Subject_317	20	4	21	20	20	5	14	24	29	21	23	39	17	33	15	8	23	15	26	19	22	20	24	21	23	17	23	14	26	24	16	30	17	42	12	13	15	1	8	7	2	16	30	6	44	7	12	38	37	39	37	19	17	26	17	16	36	45	46	33	44	27	30	41	37	21	22	38	38	46	43	34	15	40	16	9	18	21	22	23	20	23	29	56	37	35	46	41	45	47	43	25	40	48	41	44	30	48	47	51	56	24	16	7	0	15	19	20	24	19	17	20	49	17	8	17	46	14	47	46	38	51	46	13	23	7	24	18	9	10	11
Subject_318	36	5	34	30	23	23	32	22	24	42	41	34	25	20	18	36	23	18	23	35	34	19	24	15	32	16	20	39	31	24	24	23	17	30	15	23	36	13	19	3	17	15	40	21	40	15	20	22	15	34	42	21	16	23	31	13	24	44	25	39	23	42	26	29	30	20	18	20	22	30	18	12	27	10	26	24	18	6	37	17	31	37	23	46	44	49	44	45	45	34	36	25	30	40	20	22	41	43	44	40	43	23	4	19	18	15	37	25	31	26	32	24	20	35	9	28	18	28	32	12	15	35	30	5	24	13	42	5	38	4	4
Subject_319	29	29	12	14	16	42	50	23	52	33	33	38	23	57	28	29	26	45	43	42	25	35	27	30	15	3	28	35	46	32	25	52	40	22	44	34	42	3	6	20	9	15	49	16	26	6	9	27	29	37	12	33	33	17	31	25	23	24	26	24	26	25	6	24	13	19	18	19	26	13	25	37	14	17	28	22	47	34	13	33	23	29	39	31	32	24	34	24	25	32	28	19	42	36	29	33	29	37	23	17	31	25	12	6	6	5	31	35	34	38	8	14	17	31	26	37	19	19	9	44	14	33	20	20	32	19	11	16	9	27	14
Subject_320	13	17	21	11	18	20	31	43	49	44	45	51	28	52	14	13	29	33	24	38	19	25	10	11	30	4	20	42	28	16	50	44	11	13	18	13	15	9	19	19	6	22	49	29	44	9	18	25	35	34	13	28	22	14	20	19	10	41	15	22	11	11	2	32	10	36	31	38	10	27	7	25	21	18	17	8	23	26	2	31	48	34	28	52	51	35	48	17	24	51	48	19	54	37	40	46	43	55	44	31	22	30	9	10	10	8	20	28	17	17	18	18	39	4	19	30	14	19	15	50	37	33	26	15	33	38	29	29	27	42	24
Subject_321	23	13	20	15	15	33	28	11	17	11	48	28	21	28	15	23	42	15	14	16	18	24	17	7	16	9	15	44	19	23	11	21	18	12	21	20	23	6	17	22	14	12	24	2	44	9	14	14	25	39	42	17	22	7	21	13	36	29	43	47	37	36	25	35	42	35	34	44	46	48	42	38	19	42	22	32	29	11	13	31	28	0	10	43	46	33	38	49	43	48	47	7	37	45	33	42	53	42	47	23	35	20	3	20	10	16	24	21	21	12	4	8	49	5	13	18	13	17	48	30	44	31	58	14	27	20	55	26	57	36	3
Subject_322	23	24	20	15	14	13	38	24	25	44	26	35	25	38	17	15	39	31	16	34	40	18	31	21	8	6	34	31	30	19	16	42	22	18	23	15	20	4	15	21	16	5	49	33	42	15	19	17	27	23	39	28	42	23	30	38	29	28	32	41	35	21	12	28	26	27	44	17	27	32	32	36	14	25	21	16	15	15	19	29	21	41	35	49	31	29	41	38	36	37	35	20	29	36	25	34	31	38	35	18	37	32	6	25	3	5	21	28	33	24	12	24	29	16	15	23	34	22	39	39	30	17	43	27	33	2	13	44	22	19	13
Subject_323	39	10	27	21	29	29	23	18	15	22	31	39	31	34	16	3	31	28	37	17	30	21	26	36	25	6	28	23	34	32	21	33	27	34	25	20	22	5	24	3	17	22	36	11	41	1	11	26	33	14	36	36	16	39	22	22	35	42	39	43	43	39	39	38	35	36	17	17	38	46	30	18	30	14	24	22	24	25	12	14	15	20	17	40	43	39	25	32	42	44	41	25	36	35	33	38	25	23	40	33	30	23	9	9	21	9	31	18	28	7	19	23	41	18	19	25	19	12	38	35	41	28	16	31	32	29	15	15	11	26	4
Subject_324	34	12	25	29	24	24	28	21	24	26	43	33	14	26	24	31	25	22	31	25	24	24	30	22	18	9	29	16	32	29	15	33	22	24	42	32	17	3	29	8	1	32	20	5	10	3	12	37	35	47	38	31	24	31	21	20	32	46	42	32	42	32	42	41	38	40	21	21	34	45	38	13	34	4	20	9	16	10	42	6	7	10	13	38	49	46	22	40	54	48	49	15	28	47	42	47	23	29	39	12	42	23	5	34	9	7	32	29	30	27	29	16	30	3	27	32	35	21	39	24	15	33	34	14	24	24	31	9	14	9	1
Subject_325	25	25	16	19	17	35	30	27	34	9	33	31	19	31	30	27	27	24	28	24	29	29	25	31	25	16	25	39	41	26	13	24	35	26	14	20	21	11	18	10	10	29	36	14	24	19	21	24	37	36	14	12	24	18	28	24	22	28	35	43	28	12	38	30	39	24	19	26	34	38	27	28	17	18	37	24	29	23	15	24	17	23	22	24	36	30	31	30	35	36	39	33	33	36	38	25	35	29	34	26	41	34	9	24	12	3	34	32	26	18	15	19	37	24	23	28	30	23	27	21	42	36	31	20	29	19	25	19	24	19	33
Subject_326	20	17	20	22	15	27	29	29	36	36	36	46	41	37	34	32	17	18	27	21	28	24	16	31	40	11	27	48	15	29	45	25	27	21	36	28	23	12	7	7	6	35	30	8	8	1	11	19	37	45	23	29	26	28	14	23	17	32	23	25	20	24	4	25	19	28	29	21	25	28	24	22	32	38	21	15	46	29	43	15	18	34	6	7	2	38	45	24	32	37	48	8	46	31	33	25	42	48	41	1	39	26	2	33	33	20	37	34	31	29	36	19	40	12	25	25	20	18	51	24	29	30	28	6	27	8	47	16	43	23	21
Subject_327	34	19	25	19	11	28	25	24	17	24	19	38	28	28	20	23	32	23	39	27	33	24	23	25	12	24	27	32	36	31	23	26	25	44	25	20	8	12	16	6	12	27	26	22	38	15	12	13	35	16	33	26	42	35	27	22	33	32	30	40	35	7	11	38	19	34	30	35	20	42	37	17	23	30	33	15	26	25	18	13	5	8	11	25	38	42	37	31	34	34	39	37	39	31	38	42	38	39	44	30	37	22	11	21	8	18	37	33	37	24	27	32	36	24	19	38	33	23	35	30	41	26	15	30	21	8	5	17	10	8	19
Subject_328	34	13	25	21	25	35	29	31	32	26	37	40	21	45	23	24	24	22	20	25	16	22	27	35	17	14	23	33	29	29	32	32	34	24	29	14	30	10	23	15	14	30	36	15	31	26	32	35	31	33	30	24	15	24	22	25	23	40	21	33	23	33	8	20	7	17	32	28	31	35	37	31	24	27	32	38	26	27	22	36	21	13	37	32	38	17	30	23	18	30	34	22	40	36	27	31	26	35	29	33	29	26	14	11	15	12	22	28	28	22	27	21	17	20	22	28	25	23	39	16	29	33	24	22	33	17	23	22	29	28	15
Subject_329	26	10	29	26	16	41	46	34	29	31	35	33	28	38	32	14	27	36	37	43	33	31	26	37	32	16	29	22	35	45	30	40	38	34	28	40	22	4	29	14	11	21	38	33	35	4	31	26	34	24	22	24	24	23	19	18	18	29	29	23	29	19	24	29	12	27	22	24	32	22	28	25	16	24	34	12	30	16	12	43	11	15	37	20	38	36	41	11	32	38	37	20	37	32	28	36	36	44	26	21	22	25	12	17	6	12	20	12	17	23	10	24	19	13	32	34	23	13	33	17	34	32	35	14	15	38	5	25	17	35	14
Subject_330	22	3	23	20	24	15	46	26	28	44	39	50	30	47	29	17	23	17	29	16	23	35	37	24	39	10	17	32	22	18	35	39	29	33	20	17	16	3	8	4	6	21	39	0	45	6	15	14	34	12	42	27	19	26	16	22	30	28	23	22	26	30	12	22	14	26	33	36	25	50	23	36	51	35	20	15	18	26	28	24	14	29	26	28	25	44	43	48	33	46	47	32	46	42	23	21	48	42	32	41	49	20	3	6	1	21	22	11	22	10	13	15	40	9	14	29	4	12	51	44	35	40	47	22	29	16	28	17	28	20	12
Subject_331	33	14	25	23	21	30	30	27	33	32	34	35	24	43	27	41	31	21	45	21	41	34	29	30	26	6	30	18	38	35	15	36	34	15	28	23	25	1	9	7	5	13	32	15	37	10	7	18	24	17	15	36	20	33	11	37	13	29	28	25	28	28	6	25	26	29	33	31	13	23	23	34	14	11	29	18	9	26	9	19	34	36	27	34	35	42	36	31	36	32	36	31	40	33	17	27	21	32	39	35	28	35	10	2	20	20	39	31	32	36	26	27	23	28	23	26	20	13	39	28	33	40	41	45	33	29	24	16	20	27	9
Subject_332	31	24	21	22	22	9	24	24	25	28	30	36	35	40	24	14	38	33	29	30	30	36	32	11	23	6	32	32	33	31	22	26	27	34	26	32	39	12	22	35	21	24	34	15	34	13	30	24	31	19	18	29	7	27	29	24	21	40	25	35	29	23	29	26	25	39	21	22	24	40	23	20	24	27	29	31	1	30	14	16	30	20	15	37	22	39	31	31	39	30	36	22	45	28	30	29	27	38	34	30	33	14	11	21	6	11	35	33	26	32	29	35	30	16	33	24	10	20	36	24	20	34	46	6	18	21	20	32	16	13	15
Subject_333	41	6	19	13	29	19	49	48	38	49	43	29	21	49	21	12	46	46	53	29	46	7	33	15	14	0	40	53	52	49	25	54	57	38	52	41	44	2	26	20	24	19	54	23	21	23	46	33	25	43	15	16	9	21	7	13	17	16	13	14	4	31	7	33	5	55	37	51	38	30	31	47	6	15	18	17	10	11	6	35	48	12	40	24	34	18	36	18	11	40	33	37	37	37	51	51	47	36	10	16	27	9	6	4	18	7	35	44	16	7	6	40	10	10	19	11	4	20	36	13	6	18	14	12	3	35	8	18	13	28	6
Subject_334	15	11	14	9	7	13	20	17	24	17	40	20	32	39	12	14	18	17	42	16	41	24	18	26	24	15	21	44	34	20	39	20	25	35	19	19	22	21	14	15	11	12	28	2	25	9	15	38	19	35	33	13	9	16	12	8	34	36	39	43	41	40	7	44	6	35	13	33	35	54	36	41	31	3	29	14	12	12	15	18	16	17	10	44	37	47	46	44	46	36	50	27	44	47	34	50	40	49	47	30	41	25	20	4	13	14	14	29	19	19	20	25	36	7	19	46	21	19	54	35	34	35	55	54	43	6	47	8	27	4	3
Subject_335	28	9	26	23	19	30	28	24	34	34	49	34	20	42	22	19	30	31	23	29	29	38	27	22	11	29	28	34	32	34	32	38	27	29	23	13	20	8	12	12	4	19	31	22	35	19	5	18	27	24	15	27	17	23	12	28	21	29	14	11	17	17	13	30	12	42	29	36	26	23	27	29	9	7	27	23	24	18	16	39	32	35	31	40	37	36	38	20	32	33	44	36	51	41	31	30	37	34	29	38	38	21	16	8	12	24	23	36	31	31	21	26	28	17	27	32	18	28	36	45	29	24	33	25	30	24	26	18	22	27	8
Subject_336	29	18	26	24	35	11	29	39	38	36	41	41	21	30	21	19	28	18	28	42	18	35	23	26	27	5	24	19	18	25	19	28	32	23	20	18	23	14	32	15	16	30	39	28	49	29	15	29	25	27	18	25	18	24	25	27	14	38	8	6	8	13	9	21	10	39	33	19	15	29	11	18	15	38	24	13	23	12	17	10	40	33	15	30	38	18	42	24	22	45	46	29	44	38	26	39	32	42	35	39	20	25	16	5	8	21	36	34	32	24	32	31	35	15	33	33	8	32	41	42	40	34	39	31	32	29	22	25	16	30	23
Subject_337	30	10	31	27	17	24	30	30	37	33	46	49	28	28	24	28	12	21	35	31	26	18	26	25	17	18	28	45	32	35	36	34	26	48	24	23	29	10	11	22	10	32	38	32	40	7	14	30	31	44	45	36	31	26	18	15	26	38	12	24	9	38	25	26	32	18	17	21	32	10	34	18	7	23	26	14	28	4	37	11	13	10	10	31	27	42	38	40	38	43	42	44	39	48	37	40	48	38	31	34	34	16	17	21	19	15	31	29	14	31	28	14	21	19	25	18	32	29	44	9	12	19	12	15	13	19	20	22	8	18	6
Subject_338	20	25	7	7	16	19	33	30	28	35	46	34	15	50	29	29	21	34	27	40	19	25	18	23	10	10	6	37	5	12	34	25	21	37	11	18	15	0	10	4	4	17	18	7	40	4	4	19	31	23	41	14	15	15	12	2	49	51	48	51	36	27	11	27	44	30	13	39	34	25	53	23	20	55	18	11	41	34	44	2	34	7	2	42	51	41	35	36	52	60	51	29	48	44	27	58	32	42	39	44	36	18	4	28	12	2	16	34	21	1	15	21	30	16	19	50	17	26	32	40	36	14	47	29	23	11	30	12	29	7	19
Subject_339	33	19	23	27	13	26	25	41	35	34	34	41	27	28	21	9	30	40	15	24	31	16	18	23	24	1	25	33	26	33	15	24	46	50	23	29	19	12	11	15	28	24	38	18	45	2	23	34	29	42	34	20	23	19	26	19	25	54	33	26	31	11	15	46	17	36	25	43	24	40	37	30	24	22	23	18	18	11	33	34	31	13	26	19	34	32	34	48	37	29	42	24	37	43	26	39	23	38	26	30	33	17	10	12	18	24	15	27	31	7	27	42	16	13	27	37	32	28	39	12	27	8	27	22	21	26	13	1	19	14	11
Subject_340	25	27	27	23	31	16	30	27	25	29	41	36	30	31	20	18	30	29	31	28	26	30	21	37	21	21	29	29	31	24	32	24	31	24	22	21	30	7	25	17	14	25	37	20	22	17	18	25	31	29	22	28	15	20	27	19	19	41	26	29	27	22	31	33	17	27	29	32	30	16	22	28	41	28	26	25	17	17	35	26	15	9	30	44	15	33	36	40	30	32	30	28	32	33	24	30	35	32	31	26	34	27	22	23	12	25	27	28	26	30	18	24	34	20	19	36	24	21	34	38	28	34	36	11	20	19	16	21	19	9	17
Subject_341	29	28	28	29	18	34	15	9	16	17	25	44	29	21	23	21	30	37	42	20	26	18	33	8	11	12	27	14	17	7	17	28	11	21	26	17	8	13	35	11	13	25	34	2	21	18	29	24	16	15	47	28	28	36	21	18	34	21	35	39	24	34	37	26	18	30	28	19	19	18	20	15	17	27	37	29	23	22	28	40	43	40	41	39	54	43	21	41	46	39	22	16	41	38	12	37	14	31	54	42	54	25	10	29	13	10	24	27	38	20	11	28	28	10	20	19	36	13	16	22	41	29	20	17	20	41	51	19	38	35	38
