	Angular_L_1           	Cerebelum_6_R       	Cerebelum_Crus1_R_1   	Cerebelum_Crus1_R_2   	Cerebelum_Crus2_R   	Cingulum_Ant_L_2	Cingulum_Ant_L_3      	Cingulum_Ant_L_4      	Cingulum_Ant_L_5      	Cingulum_Ant_R_2      	Cingulum_Mid_L_1      	Cingulum_Mid_L_2      	Cingulum_Mid_L_3      	Cingulum_Mid_R_3      	Cingulum_Post_L     	Frontal_Inf_Orb_R_2   	Frontal_Inf_Tri_L_1   	Frontal_Inf_Tri_L_2   	Frontal_Inf_Tri_L_3   	Frontal_Inf_Tri_R_2   	Frontal_Mid_L_1       	Frontal_Mid_L_2       	Frontal_Mid_L_3       	Frontal_Mid_L_4       	Frontal_Mid_L_5       	Frontal_Mid_Orb_L_1   	Frontal_Mid_Orb_L_2   	Frontal_Sup_L_1       	Frontal_Sup_L_2       	Frontal_Sup_L_4       	Frontal_Sup_L_6       	Frontal_Sup_Medial_L_4	Frontal_Sup_Medial_R_4	Frontal_Sup_R_1       	Frontal_Sup_R_2       	Frontal_Sup_R_3       	Frontal_Sup_R_4       	Fusiform_L_1          	Fusiform_L_2          	Fusiform_L_3          	Fusiform_R_3          	Insula_L_1            	Insula_L_2            	Insula_R_2            	Insula_R_6                  	Paracentral_Lobule_L_1	Paracentral_Lobule_L_2	Paracentral_Lobule_L_3	ParaHippocampal_L_1   	ParaHippocampal_L_2   	Parietal_Inf_L_1      	Parietal_Inf_L_2      	Parietal_Inf_L_3      	Parietal_Inf_L_4      	Parietal_Inf_L_5      	Parietal_Inf_R_1      	Postcentral_L_3       	Postcentral_L_4       	Postcentral_L_5       	Postcentral_L_6       	Postcentral_R_5       	Postcentral_R_6       	Precentral_L_1                  	Precentral_L_2        	Precentral_L_3        	Precentral_L_4        	Precentral_L_5	Precentral_L_6        	Precentral_R_1        	Precentral_R_2        	Precentral_R_3        	Precentral_R_5        	Precuneus_L_1         	Precuneus_L_2         	Precuneus_L_3         	Precuneus_L_4         	Precuneus_L_5         	Precuneus_L_6         	Precuneus_L_7         	Putamen_L_1           	Putamen_L_2           	Putamen_R_1           	Putamen_R_2           	Rolandic_Oper_L_1     	Rolandic_Oper_L_2     	Rolandic_Oper_L_3     	Rolandic_Oper_R_1     	Rolandic_Oper_R_2     	Rolandic_Oper_R_3     	Supp_Motor_Area_L_1   	Supp_Motor_Area_L_2   	Supp_Motor_Area_L_3   	Supp_Motor_Area_L_4   	Supp_Motor_Area_R_1   	Supp_Motor_Area_R_2   	Supp_Motor_Area_R_3   	Supp_Motor_Area_R_4   	Supp_Motor_Area_R_5   	SupraMarginal_L_1     	SupraMarginal_L_2     	SupraMarginal_L_3     	SupraMarginal_R_2     	Temporal_Inf_L_2      	Temporal_Inf_L_3      	Temporal_Inf_R_2      	Temporal_Inf_R_5      	Temporal_Mid_L_1      	Temporal_Mid_L_4      	Temporal_Mid_L_5	Temporal_Mid_L_6	Temporal_Mid_L_7	Temporal_Mid_L_8	Temporal_Mid_L_9	Temporal_Mid_R_1      	Temporal_Mid_R_4	Temporal_Mid_R_5	Temporal_Mid_R_6	Temporal_Pole_Mid_R_1	Temporal_Pole_Sup_L 	Temporal_Sup_L_1     	Temporal_Sup_L_2	Temporal_Sup_R_1      	Temporal_Sup_R_2	Temporal_Sup_R_4	Temporal_Sup_R_5	Thalamus_L_1          	Thalamus_L_2	Thalamus_R_1          	Thalamus_R_2	Thalamus_Ven_Ant_Nucleus_R                 	Vermis_6            
Subject_126	0.74716	0.69127	0.73991	0.72368	0.69928	0.7362	0.5848	0.60972	0.67751	0.63738	0.75641	0.72128	0.65194	0.68464	0.71429	0.78314	0.70107	0.69608	0.71923	0.74286	0.75795	0.70856	0.82807	0.76061	0.75451	0.87121	0.76601	0.76031	0.72995	0.76534	0.71559	0.75179	0.7291	0.73333	0.77778	0.78571	0.79146	0.48889	0.6	0.65934	0.62544	0.83696	0.6959	0.80012	0.72348	0.78889	0.7131	0.7672	0.80606	0.70079	0.77751	0.75275	0.72134	0.76747	0.69082	0.58571	0.76708	0.76294	0.75556	0.785	0.76774	0.75758	0.72222	0.78515	0.76153	0.70358	0.73949	0.73985	0.68493	0.74404	0.72673	0.68008	0.71825	0.60055	0.75132	0.63568	0.59982	0.76121	0.73333	0.1	0.69853	0.68028	0.36508	0.76888	0.67955	0.72705	0.71277	0.72037	0.73445	0.80154	0.76032	0.71527	0.67943	0.72	0.80873	0.80307	0.76426	0.69581	0.72143	0.67603	0.78366	0.76943	0.6614	0.63333	0.7924	0.69459	0.72766	0.69137	0.70108	0.81097	0.76667	0.73584	0.69048	0.80918	0.74034	0.73945	0.72917	0.78205	0.72419	0.70238	0.81667	0.74064	0.77825	0.71955	0.66462	0.43803	0.71077	0.74269	0.76812	0.77473	0.65088
Subject_127	0.72191	0.79487	0.71678	0.8141	0.71446	0.75214	0.60684	0.6174	0.75873	0.7791	0.78281	0.72377	0.69286	0.70847	0.71154	0.76348	0.70538	0.73772	0.68643	0.67094	0.71795	0.74457	0.74028	0.69697	0.7807	0.77124	0.75088	0.80452	0.71691	0.77333	0.76709	0.715	0.72281	0.83192	0.80833	0.87132	0.78976	0.75556	0.56488	0.78611	0.71589	0.75855	0.76905	0.875	0.7598	0.70115	0.74567	0.97692	0.96693	0.82105	0.82963	0.70275	0.81005	0.72639	0.7402	0.73232	0.87963	0.81681	0.86643	0.86667	0.87584	0.86646	0.86711	0.82757	0.84662	0.65527	0.77193	0.71041	0.87652	0.89464	0.86415	0.70652	0.75556	0.73348	0.73457	0.79853	0.73392	0.71843	0.77696	0.73175	0.78413	0.33333	0.75758	0.79988	0.83858	0.84126	0.71164	0.82698	0.90107	0.76565	0.83087	0.64884	0.74337	0.82146	0.9	0.85346	0.81591	0.7951	0.861	0.74573	0.84187	0.6754	0.66417	0.75152	0.84444	0.77996	0.85175	0.78502	0.74515	0.75692	0.7808	0.75966	0.85382	0.79149	1	0	0.86958	0.79644	0.75974	0.92095	0.84274	0.78608	0.81915	0.82194	0.88161	0.5	0.82261	0.73939	0.75794	0.70317	0.83333
Subject_128	0.74211	0.44949	0.76786	0.7399	0.56349	0.69288	0.67934	0.84722	0.81985	0.70063	0.71565	0.73262	0.72154	0.78333	0.75785	0.78736	0.76578	0.71514	0.75504	0.81766	0.77778	0.72164	0.76389	0.71691	0.73889	0	0.77866	0.78947	0.69288	0.74718	0.775	0.65222	0.78596	0.73231	0.72663	0.76216	0.77675	0.60119	0.7131	0.69048	0.74286	0.73108	0.72995	0.83929	0.72415	1	0.71986	0.73801	0.73223	0.8159	0.78818	0.80952	0.7156	0.72063	0.79474	0.69387	0.79425	0.68687	0.78904	0.76777	0.75224	0.75655	0.91071	0.78172	0.56667	0.70111	0.80952	0.74718	0.79357	0.76179	0.7451	0.69756	0.52381	0.87121	0.73152	0.72726	0.73693	0.58125	0.25	0.69229	0.66815	0.73557	0.69476	0.75878	0.85771	0.7379	0.74474	0.73996	0.74495	0.74599	0.79725	0.84615	0.77887	0.71349	0.78571	0.75175	0.76349	0.72623	0.71148	0.49848	0.73452	0.73016	0.5	0.73589	0.80357	0	0.71504	0.73451	0.73995	0	0.75282	0.74127	0.65632	0.5	0.73114	0.73782	0.80769	0.79337	0.64152	0.735	0.73325	0.63333	0.77731	0.7923	0.74386	0.41667	0.71111	0.75866	0.61111	0.6	0.83333
Subject_129	0.72645	0.75594	0.86053	0.78755	0.82619	0.79211	0.76163	0.75889	0.70044	0.7653	0.73715	0.78788	0.78947	0.67686	0.67102	0.68056	0.77481	0.77563	0.6728	0.74432	0.77114	0.63462	0.625	0.76211	0.81385	0.80369	0.56019	0.74556	0.70795	0.80072	0.87146	0.72984	0.75317	0.80864	0.82083	0.75924	0.68227	0.73651	0.80105	0.76718	0.875	0.65185	0.67804	0.56204	0.7552	0.75208	0.65148	0.74242	0.82353	0.76803	0.71098	0.72884	0.8285	0.82184	0.81379	0.7621	0.74767	0.71073	0.68708	0.70802	0.7506	0.60648	0.71316	0.76905	0.7417	0.75411	0.70084	0.68782	0.78261	0.79368	0.78045	0.61953	0.78261	0.7522	0.67026	0.66887	0.70179	0.80153	0.83883	0.72528	0.73545	0.74674	0.76872	0.69793	0.72407	0.73043	0.80057	0.73192	0.76782	0.70712	0.71071	0.82222	0.72097	0.73167	0.80409	0.75342	0.71958	0.73267	0.71975	0.585	0.6938	0.68918	0.65087	0.75846	0.73077	0.71515	0.66931	0.79408	0.65827	0.614	0.74242	0.75214	0.68213	0.83974	0.65317	0.71667	0.76852	0.71133	0.79231	0.75556	0.61661	0.69038	0.52128	0.78513	0.77954	0.33333	0.79026	0.74881	0.77778	0.72603	0.73016
Subject_130	0.81124	0.64167	0.81039	0.80159	0.83929	0.7836	0.77431	0.68923	0.74215	0.8555	0.80777	0.81519	0.85494	0.78819	0.73781	0.77885	0.65774	0.22222	0.73228	0.74908	0.87862	0.64074	0.76314	0.72541	0.70222	0.7	0.74292	0.79642	0.83889	0.87077	0.69643	0.83286	0.82635	0.7451	0.81192	0.76134	0.81373	0.63333	0.66987	0.58796	0.79762	0.84853	0.72317	0.79762	0.88235	0.72978	0.65171	0.7569	0.77643	0.80546	0.78022	0.7132	0.62407	0.81401	0.70903	0.68627	0.64133	0.75009	0.77146	0.8373	0.79552	0.79744	0.73958	0.81218	0.83946	0.75698	0.30025	0.75309	0.83526	0.73333	0.80528	0.67588	0.63264	0.82632	0.83165	0.78621	0.5	0.65	0.82143	0.59259	0.60873	0.68254	0.74444	0.83333	0.80314	0.80203	0.78781	0.82307	0.88	0.73944	0.81218	0.64526	0.77541	0.84334	0.80612	0.80088	0.781	0.79857	0.81267	0.71212	0.81223	0.70159	0.2381	0.65263	0.78558	0.69517	0.77999	0.76056	0.73522	0.84274	0.74291	0.79956	0.59783	0.82917	0.73287	0.70317	0.78246	0.75473	0.78013	0.81732	0.75255	0.84846	0.8346	0.67647	0.80859	0.72121	0.72685	0.3	0.86667	0.51966	0
Subject_131	0.70856	0.16667	0.7967	0.7674	0.72424	0.62778	0.68	0.80072	0.78695	0.72717	0.825	0.7881	0.75325	0.82151	0.7342	0.76479	0.74283	0.68695	0.73887	0.75626	0.75685	0.68498	0.74833	0.79683	0.68769	0.9	0.68139	0.8	0.72727	0.7381	0.74298	0.68391	0.74769	0.79193	0.72944	0.65088	0.77423	1	0.53098	0.61111	0.67262	0.63194	0.69833	0.7193	0.72581	0.64611	0.60714	0.78353	0.81881	0.8498	0.7751	0.76167	0.76508	0.69038	0.65278	0.66579	0.78775	0.81613	0.78056	0.82115	0.792	0.77683	0.70879	0.7925	0.85573	0.85556	0.67747	0.72177	0.83563	0.79706	0.83586	0.67491	0.86887	0.74974	0.73436	0.7967	0.71795	0.69717	0.68162	0.70833	0.76176	0.78566	0.83333	0.71978	0.7064	0.75223	0.79531	0.78355	0.74066	0.75416	0.77154	0.76046	0.76138	0.78608	0.83363	0.82222	0.79973	0.75691	0.75862	0.77052	0.849	0.71825	0.85	0.64899	0.82857	1	0.73968	0.49698	0.70613	0.77807	0.81159	0.78164	0.76292	0.73913	0.74877	0.78203	0.78761	0.80952	0.74736	0.75821	0.72479	0.71433	0.73387	0.76991	0.75711	0.8268	0.91667	0.67919	0.77991	0.83516	0.41758
Subject_132	0.71388	0.75193	0.74167	0.79583	0.73652	0.65058	0.60989	0.74111	0.78571	0.72697	0.77311	0.73552	0.68811	0.68	0.71032	0.66513	0.65086	0.65722	0.71673	0.73622	0.77778	0.75411	0.61404	0.70462	0.77456	0.65556	0.66667	0.77438	0.72283	0.74819	0.75	0.75179	0.73148	0.80171	0.81111	0.70932	0.72456	0.48512	0.70663	0.83333	0.77778	0.75165	0.73483	0.70476	0.72375	0.71795	0.76802	0.77671	0.82829	0.76417	0.77036	0.71248	0.69091	0.75092	0.78571	0.45556	0.75074	0.88095	0.82937	0.82357	0.79021	0.85786	0.77488	0.793	0.86111	0.67796	0.66015	0.72475	0.80139	0.80508	0.80051	0.75648	0.80423	0.72072	0.73333	0.64522	0.83929	0.54676	0.83903	0.60455	0.76368	0.76429	0.42857	0.91579	0.78485	0.79555	0.72842	0.80427	0.75391	0.76621	0.73145	0.71231	0.65222	0.84524	0.80935	0.80749	0.7963	0.78478	0.80461	0.81152	0.80115	0.43254	0.66508	0.72698	0.56074	0.66184	0.79394	0.66053	0.69808	0.72982	0.71936	0.75846	0.77988	0.47917	0.65293	0.75926	0.87417	0.75873	0.81319	0.82143	0.87135	0.79642	0.73518	0.77504	0.79738	0.68114	0.75214	0.62424	0.74632	0.65404	0.74842
Subject_133	0.77146	0.79982	0.81984	0.75627	0.85	0.82135	0.71899	0.7582	0.73097	0.75028	0.78797	0.756	0.72353	0.74824	0.77926	0.7108	0.61786	0.73422	0.7751	0.72537	0.78931	0.59641	0.81905	0.77011	0.73221	0.76068	0.7963	0.78366	0.75901	0.7276	0.76515	0.69067	0.74122	0.69386	0.68605	0.75651	0.70531	1	0.77778	0.74401	0.75556	0.91667	0.76751	0.91667	0.7372	0.34821	0.59515	0.88571	0.86364	0.80519	0.74667	0.74272	0.72333	0.74611	0.63889	0.71739	0.6623	0.73093	0.69841	0.73529	0.75	0.66389	0.7037	0.73795	0.79581	0.83077	0.74596	0.65111	0.76032	0.63713	0.80719	0.62121	0.70133	0.68616	0.80215	0.75664	0.82381	0.73421	0.59853	0.69436	0.72701	0.73222	0.79167	0.77218	0.73946	0.77538	0.73636	0.7769	0.75613	0.73385	0.7822	0.53922	0.74798	0.79437	0.74912	0.80308	0.74145	0.73949	0.68493	0.77647	0.73175	0.7155	0.72733	0.60306	0.76448	0.34921	0.68945	0.78391	0.74514	0.83794	0.81292	0.62222	0.71498	0.81393	0.58577	0.73797	0.65556	0.8082	0.75212	0.70644	0.7381	0.8	0.71023	0.82857	0.71849	0.81818	0.7161	0.7451	0.79176	0.78781	0.7619
Subject_134	0.73333	0.7	0.68519	0.7265	0.66179	0.71429	0.62554	0.72073	0.73057	0.79757	0.79857	0.71724	0.72658	0.76176	0.6973	0.71528	0.68691	0.74982	0.78351	0.73056	0.68137	0.73297	0.67368	0.72389	0.77027	0.33333	0.74286	0.77641	0.65033	0.71242	0.74946	0.74242	0.77619	0.79556	0.79394	0.79202	0.71316	0.66346	0.69263	0	0.95	0.83333	0.73519	0.58297	0.76218	0.70909	0.75033	0.86111	0.81481	0.87862	0.74917	0.6415	0.76768	0.73	0.7619	0.76359	0.80153	0.75269	0.81486	0.87381	0.82841	0.73748	0.85077	0.80366	0.89474	0.75617	0.72538	0.64978	0.8125	0.78567	0.78836	0.75906	0.69236	0.65795	0.74306	0.7307	0.71934	0.681	0.48247	0.74222	0.69722	0.74704	0.71739	0.74926	0.75224	0.78397	0.81462	0.7722	0.73771	0.71849	0.75516	0.75458	0.69881	0.7559	0.87135	0.8319	0.75116	0.76021	0.77306	0.78725	0.7996	0.77063	0	0.65908	0.33333	0.40972	0.69384	0.64912	0.69489	0.69561	0.70153	0.78194	0.72331	0.67929	0.7075	0.76727	0.64828	0.71905	0.75439	0.77825	0	0.72178	0.79498	0.80719	0.64111	0.76007	0.76923	0.7159	0.78846	0.77717	0.55
Subject_135	0.7615	0.7038	0.79677	0.7873	0.7931	0.783	0.76026	0.75214	0.73706	0.73112	0.78677	0.74101	0.72238	0.71346	0.74142	0.8355	0.77821	0.7321	0.77433	0.76927	0.78178	0.76407	0.80343	0.70968	0.81884	0.80882	0.80104	0.67632	0.76276	0.6559	0.8128	0.76689	0.80303	0.74167	0.70602	0.58889	0.79167	0.71212	0.81985	0.73094	0.72937	0.80093	0.80065	0.67833	0.62914	0.72222	0.68372	0.84561	0.77639	0.85722	0.71717	0.7852	0.70718	0.7507	0.76263	0.73744	0.71611	0.77597	0.85294	0.8625	0.78722	0.77944	0.79603	0.67125	0.69444	0.6913	0.71977	0.71932	0.64881	0.68525	0.79167	0.69227	0.8165	0.68947	0.70988	0.75317	0.66277	0.78355	0.83333	0.33333	0.68681	0.74444	0.61616	0.75652	0.80688	0.71278	0.72009	0.76268	0.77778	0.78992	0.74124	0.7465	0.71952	0.80682	0.83651	0.83571	0.81363	0.73417	0.72493	0.83385	0.86298	0.74722	0.4	0.80896	0.83048	0.80342	0.70264	0.68078	0.68794	0.76766	0.7246	0.69744	0.72626	0.84444	0.72564	0.6774	0.66733	0.71667	0.71444	0.77201	0.76201	0.80337	0.74918	0.72381	0.70612	0.7231	0.74444	0.71508	0.91667	0.7266	0.45238
Subject_136	0.80009	0.31746	0.75159	0.63604	0.78821	0.71053	0.72323	0.75106	0.76176	0.78662	0.85965	0.73841	0.66764	0.74832	0.68889	0.65729	0.65966	0.66987	0.78872	0.74359	0.71223	0.71605	0.82632	0.78889	0.78359	0	0.79861	0.76423	0.70813	0.7084	0.76352	0.69396	0.69255	0.78431	0.62607	0.69763	0.78051	0.74491	0.54697	0.59982	0.65179	0.7271	0.75371	0.74912	0.76506	0.70525	0.67969	0.75415	0.66453	0.8452	0.29167	0.7	0.67316	0.69026	0.68111	0.75263	0.17857	0.78046	0.72304	0.69272	0.70261	0.74778	0.57451	0.7127	0.59091	0.71124	0.69663	0.72184	0.81136	0.78019	0.7906	0.66705	0.54861	0.68231	0.70564	0.7326	0.65079	0.72727	0.66071	0.63725	0.74825	0.78086	0.86232	0.74	0.71902	0.79321	0.72838	0.76363	0.77487	0.76694	0.72626	0.71997	0.74335	0.80582	0.76589	0.85231	0.82011	0.75772	0.64306	0.70803	0.85714	0.73123	0.83333	0.80159	0.83333	0.46795	0.78103	0.78616	0.73466	0.7756	0.81752	0.7575	0.79348	0.75833	0.81111	0.7142	0.26667	0.83333	0.75236	0.78359	0.71846	0.72024	0.72937	0.82164	0.79348	0.71905	0.69949	0.77778	0.79091	0.74923	0.41667
Subject_137	0.71605	0.75	0.7578	0.65812	0.60972	0.6834	0.76338	0.74559	0.73056	0.71275	0.77113	0.72074	0.73453	0.73027	0.775	0.73755	0.67556	0.7549	0.72902	0.71841	0.60778	0.75714	0.73939	0.67312	0	0.67628	0.76984	0.69697	0.76164	0.75594	0.67388	0.76825	0.66862	0.77143	0.86275	0.69247	0.73024	0.16667	0.73775	0.44444	0.75	0.79021	0.6614	0.6541	0.43333	0.74889	0.75778	0.90519	0.78314	0.89886	0.81444	0.73979	0.73099	0.68889	0.70619	0.80635	0.84028	0.81697	0.78387	0.79193	0.81174	0.83333	0.74868	0.78405	0.89723	0.74944	0.735	0.66675	0.79701	0.7835	0.77971	0.67211	0.73333	0.6996	0.80519	0.84559	0.77179	0.74872	0.7337	0.80025	0.7157	0.76462	0.7244	0.84615	0.7197	0.68522	0.76087	0.76676	0.6985	0.79513	0.66098	0.70152	0.74074	0.75862	0.87787	0.812	0.72213	0.75573	0.76695	0.68437	0.73555	0.73647	0.16667	0.61905	0.65476	0.64444	0.73417	0.73278	0.68175	0.71735	0.74444	0.69493	0.69801	0.74098	0.72672	0.69762	0.38889	0.82083	0.71573	0.75325	0.80994	0.76905	0.73386	0.76716	0.7349	0.66892	0.75416	0.64259	0.75681	0.64469	0.72778
Subject_138	0.74	0.64688	0.72018	0.72903	0.81167	0.69268	0.70766	0.74457	0.71064	0.74556	0.73737	0.69905	0.76638	0.71219	0.76564	0.71871	0.68234	0.745	0.68769	0.71625	0.7387	0.75833	0.78333	0.72715	0.75543	0.75455	0.71722	0.7522	0.72222	0.73188	0.71667	0.70868	0.7349	0.70468	0.69363	0.73452	0.71861	0	0.71379	0.72304	0.68199	0.64152	0.70499	0.76667	0.79579	0.86667	0.74333	0.81529	0.81527	0.81341	0.74086	0.73604	0.76359	0.785	0.71875	0.74242	0.71278	0.77328	0.83415	0.81283	0.85591	0.84943	1	0.76025	0.84058	0.73029	0.7046	0.70347	0.86232	0.83686	0.82672	0.72348	0.75238	0.68162	0.70333	0.72361	0.73203	0.73358	0.74588	0.76706	0.63403	0.7625	0.7029	0.76667	0.76642	0.73684	0.76815	0.78504	0.78797	0.69298	0.73677	0.73684	0.6873	0.80996	0.75552	0.75437	0.74832	0.70423	0.78883	0.79674	0.76054	0.75265	0.76219	0.70044	0.7674	0.70081	0.62427	0.71722	0.73897	0.72934	0.6627	0.75783	0.69132	0.79956	0.66528	0.60157	0.7594	0.61364	0.71772	0.71429	0.72297	0.81527	0.81884	0.69052	0.71508	0.73947	0.67279	0.71481	0.73472	0.7046	0.61404
Subject_139	0.73333	0.7848	0.59689	0.71429	0.1	0.67879	0.69103	0.7386	0.82917	0.80952	0.8182	0.74947	0.63769	0.70202	0.68192	0.66667	0.72889	0.8625	0.71501	0.63816	0.74298	0.77302	0.37879	0.73338	0.74802	0.35	0.71984	0.77691	0.75404	0.7112	0.74638	0.77222	0.75595	0.7828	0.69935	0.77096	0.72923	0.78431	0.60859	0.80952	0.9	0.72537	0.73385	0.7227	0.76558	0.73965	0.65238	0.85613	0.88352	0.92796	0.80546	0.71842	0.76751	0.72615	0.76984	0.74722	0.79524	0.82558	0.89415	0.83476	0.91935	0.80966	0.94167	0.91667	0.79289	0.71557	0.68375	0.73051	0.83056	0.84444	0.92644	0.63333	0.78194	0.73889	0.77778	0.74366	0.73939	0.79487	0.79973	0	0.68851	0.75613	0.67857	0.98182	0.75765	0.76842	0.76931	0.79921	0.78387	0.77712	0.77565	0.58211	0.69679	0.80955	0.82236	0.85508	0.77601	0.78515	0.76563	0.80102	0.79684	0.70696	0.64379	0.64167	0.75556	0.74506	0.67528	0.72285	0.72175	0.72464	0.68056	0.69662	0.7753	0.75708	0.7619	0.72602	0.81287	0.70805	0.73898	0.62963	0.73913	0.82907	0.75236	0.70175	0.80926	0.79722	0.67057	0.68095	0.74265	0.72799	0.81309
Subject_140	0.73324	0.54545	0.77445	0.70956	0.83273	0.74589	0.76746	0.75291	0.72148	0.85222	0.78655	0.77491	0.70727	0.74172	0.7459	0.74603	0.72698	0.75973	0.8153	0.70288	0.78996	0.77485	0.75071	0.75714	0.83027	0.81127	0.80702	0.89091	0.77787	0.74157	0.6938	0.70226	0.75273	0.74457	0.75302	0.80237	0.80932	0	0.65859	0.55556	0.69192	0.75995	0.72155	0.72569	0.83793	0.60556	0.67719	0.78758	0.83333	0.875	0.66813	0.80072	0.7619	0.724	0.59041	0.73913	0.68616	0.75568	0.65468	0.73333	0.72475	0.76623	0.81111	0.71083	0.77778	0.835	0.75166	0.65529	0.77096	0.75926	0.78922	0.80088	0.75685	0.59603	0.79524	0.79778	0.80103	0.7085	0.68939	0.78744	0.75701	0.81373	0.75111	0.76314	0.77871	0.78781	0.81967	0.69365	0.71708	0.68491	0.73819	0.67305	0.74252	0.73009	0.78889	0.70296	0.73897	0.806	0.80997	0.65735	0.60498	0.74762	0.71111	0.66667	0.82479	0.66746	0.80587	0.73231	0.74395	0.75063	0.71473	0.85053	0.76205	0.78395	0.81579	0.83231	0.60043	0.67619	0.82628	0.7998	0.75534	0.7349	0.78677	0.77193	0.72331	0.76842	0.75556	0.70879	0.78571	0.70317	0.79278
Subject_141	0.76615	0.80634	0.75	0.72101	0.71032	0.82718	0.82953	0.63645	0.65305	0.85	0.821	0.74831	0.82821	0.77255	0.77719	0.87329	0.77215	0.71746	0.69897	0.87135	0.70901	0.76251	0.66528	0.71446	0.74778	0	0.72069	0.82418	0.78923	0.77077	0.78558	0.77063	0.88312	0.81418	0.78632	0.92083	0.85667	0.89011	0.43333	0.87105	0.7381	0.83394	0.75702	0.94444	0.78912	0	0.83333	0.85744	0.82656	0.84828	0.8372	0.75795	0.66667	0.66403	0.77418	0.74908	0.79965	0.85335	0.92333	0.84103	0.91304	0.79797	0.87815	0.83806	0.88592	0.72778	0.72475	0.68287	0.78956	0.81923	0.865	0.59259	0.75536	0.81116	0.83454	0.60307	0.88235	0.7271	0.815	0.35	0.33333	0.63333	0.41667	0.77749	0.80748	0.81151	0.78353	0.83871	0.87747	0.86765	0.76207	0.71111	0.75235	0.8278	0.77208	0.86837	0.79329	0.85811	0.81243	0.776	0.82101	0.76111	0.86667	0.74606	0.65385	0.86364	0.73737	0.79167	0.69622	0.74758	0.7759	0.70611	0.79735	0	0.8499	0.75687	0.82102	0.86797	0.8249	0.83095	0.80847	0.7646	0.83083	0.80934	0.80855	0.86219	0.71667	0.72222	0.43333	0.70764	0.92381
Subject_142	0.75397	0.75158	0.83333	0.71579	0.77583	0.66667	0.64198	0.77787	0.74383	0.70722	0.81069	0.78397	0.73521	0.73123	0.70806	0.72009	0.66144	0.75328	0.69079	0.68634	0.76912	0.73452	0.74359	0.69963	0.75356	0	0.69522	0.7454	0.75333	0.77273	0.68746	0.72297	0.69499	0.64074	0.73509	0.70268	0.85165	0.72543	0.2	0.73638	0.82418	0.65439	0.73205	0.5787	0.72301	0.76208	0.44182	0.82479	0.8327	0.75088	0.81159	0.6818	0.71337	0.69304	0.71842	0.70251	0.63043	0.81732	0.82384	0.87879	0.86275	0.78734	0.84879	0.80678	0.85263	0.69867	0.70996	0.70722	0.789	0.78019	0.79106	0.88095	0.57875	0.65675	0.74861	0.57968	0.72222	0.74912	0.79657	0.71501	0.68254	0.70685	0.74542	0.84541	0.77311	0.77907	0.76138	0.81832	0.77175	0.7863	0.75978	0.66002	0.75926	0.85172	0.84564	0.81149	0.79611	0.74786	0.7752	0.75095	0.74563	0.66287	0.67572	0.66528	0.76667	0.63933	0.61752	0.60714	0.80789	0.84615	0.7386	0.58998	0.69127	0.62302	0.57952	0.76706	0.7728	0.7114	0.78406	0.77778	0.78907	0.65509	0.80927	0.73472	0.69414	0.73552	0.73666	0.77778	0.72447	0.68968	0.76556
Subject_143	0.68683	0.74889	0.70536	0.80036	0.80536	0.67311	0.56103	0.73295	0.70644	0.73943	0.73557	0.72548	0.67003	0.67677	0.60635	0.67019	0.81702	0.806	0.6872	0.69499	0.71645	0.79412	0.806	0.7134	0.74337	0.71528	0.78824	0.6875	0.67222	0.70462	0.78632	0.80871	0.75974	0.7276	0.73977	0.68472	0.71344	0.56667	0.68269	0.88571	0.61179	0.73891	0.68734	0.7803	0.78769	0.64444	0.65984	0.72436	0.71746	0.69855	0.74918	0.84606	0.75278	0.82292	0.64214	0.82672	0.74889	0.74093	0.74098	0.79727	0.71053	0.67529	0.66667	0.70613	0.81349	0.72715	0.75126	0.76359	0.61528	0.74912	0.68975	0.7076	0.74549	0.65538	0.70965	0.69281	0.50926	0.76027	0.73219	0.77941	0.74155	0.73584	0.75146	0.7219	0.71313	0.73273	0.72497	0.6471	0.73193	0.69926	0.64605	0.68234	0.72097	0.69319	0.66667	0.7115	0.74227	0.69136	0.72388	0.71648	0.73943	0.82943	0.71367	0.7724	0.82828	0.63781	0.63736	0.64435	0.69386	0.81016	0.67556	0.7853	0.6811	0.80808	0.68051	0.64698	0.71569	0.60897	0.70072	0.7341	0.75	0.71098	0.74474	0.70553	0.72367	0.72632	0.73158	0.62635	0.69365	0.71429	0.7785
